USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COORDINATEUNCERTAINTYINMETERS,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99733","Accipiter striatus perobscurus","3658.038912","Canada","British Columbia","Comox, Vancouver Island","8 Feb 1920","49.6833","-124.9333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:9778","Accipiter striatus velox","13262.603904","United States","Alaska","Taku River","19 Sep 1909","58.5175","-133.8413888889"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:64967","Accipiter striatus velox","8059.594752","United States","Utah","Soldiers Sp., Navajo Mt.","13 Jul 1933","37.03475","-110.86898"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:77816","Accipiter striatus velox","3431.121408","United States","Wyoming","25 mi E, 10 mi S Saratoga","9 Sep 1939","41.31009","-106.32431"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:88368","Haliaeetus leucocephalus leucocephalus","4506.1632","United States","Massachusetts","Saugus","12 Nov 1930","42.46","-71.01"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99695","Accipiter striatus velox","3131.783424","Canada","Ontario","Mount Forest","21 May 1894","43.97877","-80.73655"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:9774","Accipiter striatus velox","26460.834048","United States","Alaska","Mitkof Island, Alexander Archipelago","12 Aug 1909","56.5983333333","-132.8091666667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:165098","Leucopternis melanops","411","Peru","Amazonas","vicinity of Huampami (Aguaruna village), Rio Cenepa","6 Aug 1977","-4.45563","-78.16123"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:5494","Buteo albonotatus","50140.721664","United States","California","30 mi N San Diego near the Coast","10 Sep 1907","33.1282321","-117.3328263"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:29068","Rostrhamus sociabilis sociabilis","","Argentina","Buenos Aires","Isla Elle","not recorded","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:179326","Buteo jamaicensis calurus","3270.187008","United States","California","Tilden Regional Park Nature Center","25 Dec 1998","37.9002916","-122.2474675"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:41506","Buteo jamaicensis calurus","1029.98016","United States","California","Marysville","14 Nov 1915","39.1513","-121.583"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:40403","Buteo jamaicensis calurus","402.336","United States","California","Snelling","24 Feb 1920","37.52078","-120.43822"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:88634","Accipiter cooperii","31.02864","United States","California","Black Rock Lookout, 1.5 mi W N Yolla Bolly Mt.","15 Aug 1938","40.2046922","-123.0084633"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:50781","Buteo albonotatus","3525","Mexico","Baja California Sur","San Ignacio","16 Apr 1927","27.3","-112.9"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:81845","Buteo albonotatus","3750","Mexico","Tamaulipas","Tampico","18 Dec 1908","22.2552777777","-97.8686111111"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:9769","Buteo jamaicensis alascensis","4895.624448","United States","Alaska","Belim Canal, Chickamin River","18 Jun 1909","55.8169444444","-130.9269444444"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99750","Buteo jamaicensis alascensis","3360.310272","Canada","British Columbia","Masset, Graham Island","6 Aug 1920","54.0167","-132.15"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:73113","Butastur indicus","6544","Philippines","Rizal","Novaliches, Luzon","23 Oct 1931","14.6","120.9834"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:123917","Butastur indicus","864.957","Japan","Kyoto Prefecture","Kamikoma, near Nara, Honshu","30 May 1950","34.74944","135.81722"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:59243","Buteo albonotatus","","Mexico","Baja California","Catavina","21 Mar 1931","29.735556","-114.7016667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:179319","Accipiter striatus velox","4828.032","United States","California","49 Emerald Street, Danville","13 Sep 1998","37.8172588","-121.9877636"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:81855","Circus hudsonius","8542.397952","United States","California","Buena Vista Lake","23 May 1923","35.1881396","-119.286876"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:179941","Accipiter striatus velox","804.672","United States","California","Madrona Rd., St. Helena","28 Mar 1999","38.5026","-122.4755"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:179942","Accipiter striatus velox","804.672","United States","California","Claudia Drive, Concord","18 Oct 1999","37.9938","-122.0295"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:179945","Accipiter striatus velox","402.336","United States","California","junction of Davona Rd. and Pine Valley Rd., San Ramon","10 Mar 1999","37.7377","-121.9466"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:180143","Accipiter cooperii","93.61","United States","California","4105 Pacheco Blvd., Martinez","7 Apr 2000","38.00772","-122.09332"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:180152","Buteo jamaicensis calurus","63.61","United States","California","Birchwood Court, Concord","7 Feb 2000","37.98988","-122.00022"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:178536","Accipiter striatus velox","188.293248","United States","Maryland","Bozman","30 Nov 1985","38.7707","-76.2716"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:168784","Accipiter striatus velox","1746.13824","United States","California","San Pablo Dam Rd., El Sobrante","January 1982","37.9663868","-122.3080531"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:91268","Accipiter striatus velox","152.4","United States","California","Glenwood","30 Mar 1892","37.1076657","-121.9813156"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:87249","Buteo jamaicensis calurus","3979.907712","United States","California","Huichica Creek","26 Jul 1942","38.2500657","-122.3616331"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:164705","Buteo jamaicensis calurus","120.7008","United States","California","773 Lincoln Ave., San Rafael","10 Mar 1974","37.9673538","-122.5218364"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:7035","Buteo solitarius","82091.028096","United States","Hawaii","Hawaii","28 Dec 1902","19.6408100128","-155.464187622"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:67925","Buteo swainsoni","10084.149504","United States","Nevada","3 mi N Fallon","20 May 1933","39.5171","-118.77639"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:67935","Circus hudsonius","4754.002176","United States","Kansas","5 mi SW Toronto","31 Dec 1932","37.74714","-96.0148"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:79104","Buteo jamaicensis calurus","1662.452352","United States","California","San Felipe Lake [=Soap Lake], 8 mi E Gilroy","21 Jan 1940","36.9815809","-121.4605127"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:29675","Buteo jamaicensis calurus","3218.688","United States","California","Morro","8 Oct 1918","35.366994","-120.84938"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:149271","Aviceda subcristata megala","4446.617472","Papua New Guinea","Morobe Province","7 mi N Bulolo","26 Oct 1962","-7.1032609939","146.6204681396"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:137504","Buteo buteo japonicus","17438.851584","Korea","Kyonggi Province","along Han River, 3-5 mi S Seoul","9 Mar 1958","37.509","127"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:149441","Buteo buteo japonicus","","Korea","North Chungchong Province","near Chang-Ho-Won, Chunwon-Gun","30 Dec 1962","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:150925","Buteo buteo japonicus","12364","Korea","Kyonggi Province","Seoul","January 1962","37.5667","127"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:109383","Buteo plagiatus","2293","Mexico","Guerrero","Chilpancingo de los Bravos","19 Oct 1941","17.5513888888","-99.5008333333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:41250","Buteo jamaicensis calurus","30","United States","California","10 mi W Madera","15 Dec 1920","36.952771","-120.239977"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:109385","Buteo plagiatus","2293","Mexico","Guerrero","Chilpancingo de los Bravos","28 Oct 1942","17.5513888888","-99.5008333333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:178534","Accipiter striatus velox","832.030848","United States","Maryland","St. Michaels","19 Nov 1995","38.7841","-76.2224"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:178543","Accipiter striatus velox","188.293248","United States","Maryland","Trappe","10 Oct 1995","38.6587","-76.0587"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:72568","Accipiter striatus velox","1066.8","United States","California","1.25 mi S Bonnie Doon","5 Dec 1937","37.0564752","-122.1476012"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:120961","Rupornis magnirostris griseocauda","9693.078912","Mexico","Chiapas","San Jose, 28 mi ESE Comitán de Domínguez","13 Apr 1950","16.0944444444","-91.7391666666"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144718","Buteo plagiatus","","Mexico","Veracruz","Ismau of Tehuantepec","1900","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:63177","Aquila chrysaetos canadensis","64373.76","United States","California","near Los Angeles","not recorded","34.053609","-118.244625"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:85546","Buteogallus anthracinus anthracinus","7081","El Salvador","San Miguel","Lake Olomega","6 Feb 1942","13.31667","-88.06667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:73404","Accipiter gentilis atricapillus","2623.23072","United States","Oregon","11 mi W, 7 mi S Mitchell","12 Jun 1938","44.466885","-120.37616"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:65114","Circus hudsonius","6905.695104","United States","Kansas","7 mi SW Pittsburg","31 Dec 1932","37.33902","-94.79548"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:93388","Haliaeetus sanfordi","52002","Solomon Islands","Western Province","Munda, New Georgia","23 Oct 1944","-8.2928256988","157.6172790527"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:149272","Milvus migrans affinis","5849.96544","Papua New Guinea","Morobe Province","2 mi W Bulolo","26 Sep 1962","-7.2038044929","146.6086883544"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:135036","Milvus migrans lineatus","15549.481728","Korea","Kyonggi Province","7 mi SE Seoul","24 Dec 1956","37.49523","127.09017"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:115927","Milvus migrans migrans","","France","","no specific locality recorded","not recorded","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:140624","Spizaetus isidori","","Colombia","Huila","Moscopan","14 Oct 1958","2.2833333","-75.8166667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:54316","Buteo jamaicensis calurus","17237.683584","United States","Nevada","12 mi E Austin","12 Jan 1929","39.49333","-116.84411"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:7581","Buteo lagopus sanctijohannis","2414.016","United States","California","Menlo Park","not recorded","37.45587","-122.186478"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:41226","Buteo lagopus sanctijohannis","30","United States","California","10 mi W Madera","13 Dec 1920","36.952771","-120.239977"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:74916","Buteo lagopus sanctijohannis","408.773376","United States","California","1 mi SE Litchfield","15 Dec 1938","40.3748981","-120.370039"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:125169","Geranoaetus polyosoma polyosoma","9769","Peru","Puno","Lake Aricoma, 15 mi ENE Crucero","19 Sep 1951","-14.25032","-69.61112"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:67005","Circus hudsonius","6841.321344","United States","Minnesota","Dieter","3 Nov 1934","48.9352","-95.943"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:67921","Buteo jamaicensis borealis","4754.002176","United States","Kansas","5 mi SW of Toronto","31 Dec 1932","37.74714","-96.0148"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:4957","Circus hudsonius","2534","Canada","Yukon Territory","Forty-Mile","8 May 1898","64.42361","-140.53194"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99853","Circus hudsonius","3989.563776","Canada","British Columbia","Osoyoos","16 May 1922","49.0333","-119.45"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144697","Buteo swainsoni","6006.071808","United States","California","10 mi E Los Baños","21 May 1925","37.053124","-120.64307"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:19791","Buteo swainsoni","804.672","United States","California","Whitney Meadow, Sierra Nevada Mts.","8 Aug 1911","36.434131","-118.2671"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:26713","Buteo swainsoni","820.76544","United States","California","A. Farrington Ranch, S Williams Butte","25 Jun 1916","37.90891","-119.1053"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:67923","Accipiter cooperii","10846.97856","United States","California","14 mi NW Lancaster","1 May 1933","34.8189021","-118.3706627"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:173800","Accipiter cooperii","3220.297344","United States","California","Ontario","1 Jan 1947","34.06333","-117.65"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:67916","Accipiter striatus velox","4074.859008","United States","California","Berkeley","24 Oct 1930","37.8697904","-122.2715302"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:26436","Accipiter cooperii","193.12128","United States","California","0.5 mi S Palo Verde","29 Nov 1915","33.4253","-114.7304"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:46219","Accipiter cooperii","10735.933824","Mexico","Baja California","San Pedro Martir Mts., La Grulla","11 Oct 1925","30.883333","-115.458333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:47227","Accipiter cooperii","7890","Mexico","Baja California","Valladares","20 Apr 1925","30.8666666667","-115.7666666667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99830","Parabuteo unicinctus harrisi","12641","United States","Texas","Brownsville","3 Feb 1928","25.913791","-97.493364"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99832","Parabuteo unicinctus harrisi","12641","United States","Texas","Brownsville","8 Feb 1928","25.913791","-97.493364"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:63526","Accipiter cooperii","3752.990208","United States","Nevada","Toquima Range, 2 mi E Jefferson","18 Jul 1933","38.71333","-116.94466"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:46912","Parabuteo unicinctus harrisi","3665.7","Mexico","Baja California","San Ramon, mouth of Río Santo Domingo","15 Dec 1935","30.7197222222","-116.0175"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:55023","Parabuteo unicinctus harrisi","5337","Mexico","Baja California Sur","Todos Santos","19 Oct 1928","23.45","-110.2167"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:140622","Geranoaetus melanoleucus australis","3057","Ecuador","Pichincha","Paramo de Cayambe","16 May 1945","0.05","-78.133"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:163689","Geranoaetus melanoleucus australis","6131","Peru","La Libertad","Log. Pias, 2 km N, 6 km W Parcoy","not recorded","-7.94858","-77.48775"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:50733","Buteo plagiatus","","Mexico","Jalisco","Cruz de Vallarta","13 Dec 1926","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:135038","Buteo buteo japonicus","12364","Korea","Kyonggi Province","Yongdongpo, Seoul","29 Dec 1956","37.5667","127"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:127232","Buteo lineatus lineatus","6437.376","United States","Massachusetts","Harvard","22 Oct 1936","42.5","-71.58"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:158140","Circus hudsonius","","United States","Alaska","junction of Kelly and Noatak Rivers","26 Aug 1960","67.9333333","-162.3166667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144689","Buteo swainsoni","","United States","Nevada","W side Ruby Valley, 20 mi N Ruby Valley Post Office","8 Jul 1929","",""
